Year,Team,Conference,Wins,Losses,Bowl Game,Average Attendance
2007,Hampton,MEAC,6,5,False,
2007,Arkansas,SEC,8,5,True,72511.16666666667
2007,Delaware State,MEAC,10,2,False,8455.0
2007,Buffalo,Mid-American,5,7,False,15563.916666666666
2007,Navy,FBS Independents,8,5,True,40842.0
2007,Butler,Pioneer,4,7,False,
2007,Cal Poly,Great West,7,4,False,9820.0
2007,Louisiana,Sun Belt,3,9,False,30015.333333333332
2007,Sacramento State,Big Sky,3,8,False,31493.0
2007,Utah State,Western Athletic,2,10,False,24443.916666666668
2007,Maine,CAA,4,7,False,35413.0
2007,Texas Tech,Big 12,9,4,True,48886.75
2007,Stanford,Pac-10,4,8,False,44020.916666666664
2007,Lafayette,Patriot,6,4,False,
2007,Toledo,Mid-American,5,7,False,20202.916666666668
2007,Northern Iowa,MVFC,12,1,False,56795.0
2007,Pittsburgh,Big East,5,7,False,41761.166666666664
2007,Delaware,CAA,10,3,False,35213.0
2007,Eastern Michigan,Mid-American,4,8,False,22682.666666666668
2007,New Mexico State,Western Athletic,4,9,False,25003.76923076923
2007,Weber State,Big Sky,5,6,False,30278.0
2007,Northeastern,CAA,3,9,False,16199.0
2007,Colgate,Patriot,7,3,False,
2007,Sacred Heart,NEC,3,8,False,
2007,Tulane,Conference USA,4,8,False,24896.0
2007,Minnesota,Big Ten,1,11,False,49823.166666666664
2007,VMI,Big South,1,9,False,
2007,California,Pac-10,7,6,True,60859.0
2007,Chattanooga,Southern,2,9,False,30252.0
2007,La Salle,Metro Atlantic Athletic,0,10,False,
2007,Oklahoma,Big 12,11,3,True,71285.53846153847
2007,Georgia Tech,ACC,7,6,True,50763.833333333336
2007,Villanova,CAA,7,4,False,50389.0
2007,Penn State,Big Ten,9,4,True,83819.33333333333
2007,Virginia,ACC,9,4,True,46033.416666666664
2007,San Diego,Pioneer,9,2,False,
2007,Davidson,Pioneer,6,4,False,
2007,Furman,Southern,6,5,False,0.0
2007,Miami (OH),Mid-American,6,7,False,21580.69230769231
2007,Brown,Ivy,5,5,False,
2007,Lehigh,Patriot,5,6,False,
2007,Clemson,ACC,9,4,True,62612.75
2007,UAlbany,NEC,8,4,False,
2007,Western Carolina,Southern,1,10,False,46069.0
2007,Jackson State,SWAC,7,4,False,
2007,Dayton,Pioneer,11,1,False,
2007,Central Connecticut,NEC,6,5,False,15718.0
2007,Memphis,Conference USA,7,6,True,24658.416666666668
2007,TCU,Mountain West,8,5,True,34008.75
2007,Notre Dame,FBS Independents,3,9,False,81395.58333333333
2007,Hofstra,CAA,8,4,False,
2007,UT Martin,OVC,3,7,False,29253.0
2007,Houston,Conference USA,8,5,True,30747.75
2007,NC State,ACC,5,7,False,52535.0
2007,Towson,CAA,3,8,False,
2007,Marist,Metro Atlantic Athletic,3,8,False,
2007,Sam Houston,Southland,6,4,False,41139.0
2007,UNLV,Mountain West,2,10,False,26472.5
2007,Fresno State,Western Athletic,9,4,True,36741.0
2007,Grambling,SWAC,8,3,False,30476.5
2007,Ohio,Mid-American,6,6,False,14577.166666666666
2007,Illinois,Big Ten,9,4,True,54077.5
2007,Tulsa,Conference USA,10,4,True,26866.846153846152
2007,Michigan State,Big Ten,7,6,True,74020.0
2007,Louisville,Big East,6,6,False,43151.916666666664
2007,Dartmouth,Ivy,3,7,False,
2007,Washington State,Pac-10,5,7,False,50415.333333333336
2007,Mississippi State,SEC,8,5,True,49176.166666666664
2007,San Diego State,Mountain West,4,8,False,32536.333333333332
2007,Northern Arizona,Big Sky,6,5,False,52638.0
2007,Abilene Christian,FCS Independents,1,0,False,
2007,Kansas,Big 12,12,1,True,53006.75
2007,Baylor,Big 12,3,9,False,43456.916666666664
2007,Rhode Island,CAA,3,8,False,27601.0
2007,Drake,Pioneer,6,5,False,
2007,West Virginia,Big East,11,2,True,53080.75
2007,North Texas,Sun Belt,2,10,False,26268.333333333332
2007,Washington,Pac-10,4,9,False,60240.230769230766
2007,Indiana,Big Ten,7,6,True,44748.166666666664
2007,Morehead State,Pioneer,7,4,False,15282.0
2007,Oregon State,Pac-10,9,4,True,46731.75
2007,Boston College,ACC,11,3,True,52277.846153846156
2007,UL Monroe,Sun Belt,6,6,False,32657.75
2007,Arizona,Pac-10,5,7,False,57624.916666666664
2007,Bethune-Cookman,MEAC,5,6,False,
2007,Monmouth,NEC,4,6,False,
2007,Florida,SEC,9,4,True,77261.08333333333
2007,Virginia Tech,ACC,11,3,True,58688.692307692305
2007,Nevada,Western Athletic,6,7,True,15414.916666666666
2007,Portland State,Big Sky,3,8,False,53110.0
2007,North Dakota State,Great West,10,1,False,39805.0
2007,Auburn,SEC,9,4,True,78658.75
2007,East Carolina,Conference USA,8,5,True,40955.083333333336
2007,Alabama,SEC,7,6,True,81131.75
2007,Hawai'i,Western Athletic,12,1,True,34884.583333333336
2007,North Carolina A&T,MEAC,0,11,False,
2007,Nebraska,Big 12,5,7,False,66611.75
2007,Florida International,Sun Belt,1,11,False,27344.25
2007,Kent State,Mid-American,3,9,False,27896.0
2007,Eastern Kentucky,OVC,8,3,False,42705.0
2007,Eastern Illinois,OVC,7,4,False,52504.0
2007,Liberty,Big South,6,3,False,16071.0
2007,Ball State,Mid-American,7,6,True,24684.083333333332
2007,Jacksonville,Pioneer,3,8,False,
2007,Wyoming,Mountain West,5,7,False,22848.166666666668
2007,Norfolk State,MEAC,8,3,False,43712.0
2007,Marshall,Conference USA,3,9,False,30653.75
2007,Austin Peay,OVC,7,3,False,
2007,Cincinnati,Big East,10,3,True,32762.916666666668
2007,San José State,Western Athletic,5,7,False,20969.5
2007,Iowa,Big Ten,6,6,False,67866.91666666667
2007,Duke,ACC,1,11,False,38051.416666666664
2007,Holy Cross,Patriot,6,4,False,
2007,Jacksonville State,OVC,5,5,False,28298.0
2007,Tennessee State,OVC,4,6,False,
2007,Vanderbilt,SEC,5,7,False,52850.166666666664
2007,Southern Miss,Conference USA,7,6,True,22966.25
2007,Youngstown State,MVFC,7,4,False,105038.0
2007,Texas A&M,Big 12,7,6,True,75836.25
2007,UAB,Conference USA,2,10,False,33082.666666666664
2007,Miami,ACC,5,7,False,53578.5
2007,South Florida,Big East,9,4,True,48009.75
2007,Kansas State,Big 12,5,7,False,55184.25
2007,Massachusetts,CAA,10,3,False,44117.0
2007,Prairie View A&M,SWAC,7,3,False,
2007,UCLA,Pac-10,6,7,True,62969.25
2007,Western Kentucky,FBS Independents,7,5,False,20564.916666666668
2007,Idaho State,Big Sky,3,8,False,38491.0
2007,Georgetown,Patriot,1,8,False,
2007,UConn,Big East,9,4,True,36805.75
2007,UTEP,Conference USA,4,8,False,32365.0
2007,Yale,Ivy,9,1,False,
2007,Wake Forest,ACC,9,4,True,38687.0
2007,Gardner-Webb,Big South,5,6,False,31047.5
2007,Oklahoma State,Big 12,7,6,True,51403.166666666664
2007,Northwestern,Big Ten,6,6,False,38586.166666666664
2007,Boise State,Western Athletic,10,3,True,34256.75
2007,Columbia,Ivy,1,9,False,
2007,South Dakota State,Great West,7,4,False,
2007,Wofford,Southern,9,4,False,56039.0
2007,Elon,Southern,7,4,False,33639.0
2007,Alabama A&M,SWAC,8,3,False,
2007,Howard,MEAC,4,7,False,10141.0
2007,Charleston Southern,Big South,5,6,False,37723.0
2007,Savannah St,FCS Independents,1,9,False,
2007,LSU,SEC,12,2,True,81169.61538461539
2007,Southern Illinois,MVFC,12,1,False,24182.0
2007,UC Davis,Great West,5,6,False,17431.0
2007,Temple,Mid-American,4,8,False,21843.333333333332
2007,Montana,Big Sky,11,1,False,
2007,Richmond,CAA,11,2,False,32215.0
2007,Duquesne,Metro Atlantic Athletic,6,4,False,
2007,Murray State,OVC,2,8,False,0.0
2007,Presbyterian,FCS Independents,6,5,False,
2007,The Citadel,Southern,7,4,False,0.0
2007,Western Michigan,Mid-American,5,7,False,28599.166666666668
2007,Robert Morris,NEC,4,6,False,
2007,Samford,OVC,4,6,False,43288.0
2007,Rutgers,Big East,8,5,True,42018.083333333336
2007,Georgia Southern,Southern,7,4,False,14332.0
2007,Valparaiso,Pioneer,5,6,False,
2007,Bryant,FCS Independents,0,1,False,
2007,Mississippi Valley State,SWAC,3,8,False,
2007,North Dakota,Great West,1,0,False,
2007,South Carolina,SEC,6,6,False,73291.91666666667
2007,Wisconsin,Big Ten,9,4,True,71795.58333333333
2007,App State,Southern,11,2,False,109218.0
2007,Texas State,Southland,3,7,False,36274.0
2007,SMU,Conference USA,1,11,False,20422.0
2007,North Carolina,ACC,4,8,False,47492.416666666664
2007,Texas,Big 12,10,3,True,71628.41666666667
2008,San Diego,Pioneer,9,2,False,
2008,Texas Southern,SWAC,4,8,False,21741.0
2008,BYU,Mountain West,10,3,True,51449.333333333336
2008,Michigan State,Big Ten,9,4,True,72609.25
2008,Delaware,CAA,4,8,False,49119.0
2008,Tulane,Conference USA,2,10,False,34401.666666666664
2008,James Madison,CAA,11,1,False,32571.0
2008,Northeastern,CAA,2,10,False,23881.0
2008,Tennessee State,OVC,8,4,False,
2008,Georgetown,Patriot,2,8,False,
2008,Iona,FCS Independents,3,8,False,
2008,Coastal Carolina,Big South,6,6,False,106577.0
2008,Grambling,SWAC,10,2,False,20078.0
2008,Eastern Washington,Big Sky,6,5,False,48152.0
2008,Oklahoma,Big 12,12,2,True,73860.23076923077
2008,LSU,SEC,9,5,True,88224.92307692308
2008,Colorado,Big 12,5,7,False,57879.0
2008,Kansas State,Big 12,5,7,False,50823.5
2008,Virginia Tech,ACC,10,4,True,64766.61538461538
2008,Jackson State,SWAC,7,4,False,
2008,Kentucky,SEC,7,6,True,71168.08333333333
2008,Bethune-Cookman,MEAC,8,3,False,
2008,Oklahoma State,Big 12,9,4,True,54773.333333333336
2008,Monmouth,NEC,7,5,False,
2008,NC State,ACC,6,7,True,57563.0
2008,Savannah St,FCS Independents,5,7,False,
2008,Rhode Island,CAA,3,9,False,32628.0
2008,Chattanooga,Southern,1,11,False,78155.5
2008,Idaho,Western Athletic,2,10,False,21628.0
2008,UC Davis,Great West,3,6,False,18730.0
2008,Eastern Michigan,Mid-American,3,9,False,25049.25
2008,Youngstown State,MVFC,4,8,False,105011.0
2008,Bucknell,Patriot,5,6,False,
2008,Arizona,Pac-10,8,5,True,48168.916666666664
2008,Harvard,Ivy,9,1,False,
2008,UL Monroe,Sun Belt,4,8,False,26955.916666666668
2008,Western Carolina,Southern,3,9,False,73024.0
2008,Purdue,Big Ten,4,8,False,62787.416666666664
2008,Houston,Conference USA,8,5,True,23084.583333333332
2008,Troy,Sun Belt,8,5,True,34305.583333333336
2008,Jacksonville State,OVC,8,3,False,45706.0
2008,App State,Southern,11,3,False,91922.0
2008,Eastern Illinois,OVC,5,7,False,39931.5
2008,Washington State,Pac-10,2,11,False,35096.307692307695
2008,Alabama A&M,SWAC,5,7,False,9717.0
2008,Illinois State,MVFC,3,8,False,25661.0
2008,Syracuse,Big East,3,9,False,40662.166666666664
2008,Liberty,Big South,9,2,False,
2008,Delaware State,MEAC,5,6,False,8529.0
2008,Gardner-Webb,Big South,5,6,False,41929.0
2008,Georgia Tech,ACC,9,4,True,56000.416666666664
2008,Murray State,OVC,5,7,False,26210.0
2008,Northern Colorado,Big Sky,1,10,False,51476.0
2008,Sacred Heart,NEC,8,3,False,
2008,Kansas,Big 12,8,5,True,59400.25
2008,Central Connecticut,NEC,7,4,False,
2008,Florida,SEC,13,1,True,84120.61538461539
2008,Missouri,Big 12,10,4,True,66815.23076923077
2008,UCLA,Pac-10,4,8,False,68153.33333333333
2008,Tulsa,Conference USA,11,3,True,26215.69230769231
2008,Brown,Ivy,7,3,False,
2008,Morehead State,Pioneer,6,6,False,
2008,Maryland,ACC,8,5,True,49959.083333333336
2008,Ole Miss,SEC,9,4,True,62673.583333333336
2008,Miami (OH),Mid-American,2,10,False,24344.0
2008,Hawai'i,Western Athletic,7,7,True,39529.53846153846
2008,Wake Forest,ACC,8,5,True,39597.416666666664
2008,Yale,Ivy,6,4,False,
2008,North Carolina,ACC,8,5,True,50992.416666666664
2008,Southeast Missouri State,OVC,4,8,False,62305.0
2008,Maine,CAA,9,5,False,70585.0
2008,Southern Miss,Conference USA,7,6,True,31985.083333333332
2008,Duke,ACC,4,8,False,38243.666666666664
2008,Colgate,Patriot,9,3,False,
2008,Western Illinois,MVFC,6,5,False,70537.0
2008,Villanova,CAA,10,2,False,60566.0
2008,Oregon,Pac-10,10,3,True,58014.666666666664
2008,Richmond,CAA,10,3,False,51007.0
2008,Boston College,ACC,9,5,True,43522.307692307695
2008,Texas Tech,Big 12,11,2,True,55435.416666666664
2008,Lafayette,Patriot,7,4,False,
2008,Memphis,Conference USA,6,7,True,28153.416666666668
2008,Dartmouth,Ivy,0,10,False,
2008,Rice,Conference USA,10,3,True,29788.75
2008,Charleston Southern,Big South,7,5,False,30976.0
2008,New Hampshire,CAA,11,2,False,25762.0
2008,Alabama,SEC,12,2,True,88861.0
2008,Ohio,Mid-American,4,8,False,24460.833333333332
2008,Sacramento State,Big Sky,6,6,False,20051.0
2008,Indiana,Big Ten,3,9,False,44099.0
2008,Oregon State,Pac-10,9,4,True,54128.5
2008,Holy Cross,Patriot,7,4,False,
2008,Ohio State,Big Ten,10,3,True,91450.41666666667
2008,Northern Arizona,Big Sky,6,5,False,62707.0
2008,Austin Peay,OVC,2,9,False,
2008,The Citadel,Southern,4,8,False,83187.0
2008,Fresno State,Western Athletic,7,6,True,34754.333333333336
2008,Butler,Pioneer,6,5,False,
2008,Ball State,Mid-American,12,2,True,19049.0
2008,Louisiana,Sun Belt,6,6,False,26428.333333333332
2008,North Carolina A&T,MEAC,3,9,False,
2008,McNeese,Southland,2,1,False,58000.0
2008,Bryant,FCS Independents,7,4,False,
2008,Robert Morris,NEC,5,6,False,
2008,Nebraska,Big 12,9,4,True,76371.91666666667
2008,Georgia Southern,Southern,6,5,False,92746.0
2008,Towson,CAA,3,9,False,31613.0
2008,Sam Houston,Southland,2,1,False,51767.0
2008,Jacksonville,Pioneer,9,3,False,
2008,Auburn,SEC,5,7,False,75859.41666666667
2008,Montana,Big Sky,12,1,False,
2008,Duquesne,NEC,3,7,False,
2008,Wisconsin,Big Ten,7,6,True,67886.33333333333
2008,Central Michigan,Mid-American,8,5,True,29792.833333333332
2008,San José State,Western Athletic,6,6,False,27806.333333333332
2008,SE Louisiana,Southland,1,2,False,29780.5
2008,North Dakota,Great West,3,1,False,
2008,California,Pac-10,9,4,True,57644.5
2008,Tennessee Tech,OVC,3,9,False,29231.0
2008,Furman,Southern,7,5,False,66233.0
2008,Utah State,Western Athletic,3,9,False,20521.75
2008,Western Kentucky,FBS Independents,2,10,False,32468.583333333332
2008,Texas A&M,Big 12,4,8,False,70180.83333333333
2008,Northwestern,Big Ten,9,4,True,40583.916666666664
2008,Southern Illinois,MVFC,9,3,False,19062.0
2008,Idaho State,Big Sky,1,11,False,23665.5
2008,Vanderbilt,SEC,7,6,True,43941.833333333336
2008,Portland State,Big Sky,4,7,False,23920.0
2008,USC,Pac-10,12,1,True,70775.16666666667
2008,Arkansas-Pine Bluff,SWAC,3,9,False,
2008,Florida International,Sun Belt,5,7,False,24405.916666666668
2008,San Diego State,Mountain West,2,10,False,31675.416666666668
2008,Marist,FCS Independents,4,7,False,
2008,Southern Utah,Great West,2,4,False,39180.0
2008,Buffalo,Mid-American,8,6,True,21950.0
2008,SMU,Conference USA,1,11,False,27165.583333333332
2008,Virginia,ACC,5,7,False,49158.166666666664
2008,Hampton,MEAC,6,5,False,
2008,South Carolina,SEC,7,6,True,74845.75
2008,Georgia,SEC,10,3,True,87397.08333333333
2008,Nevada,Western Athletic,7,6,True,25378.666666666668
2008,Northern Illinois,Mid-American,6,7,True,26061.583333333332
2008,Montana State,Big Sky,7,5,False,44585.0
2008,North Carolina Central,FCS Independents,4,7,False,
2008,South Dakota State,MVFC,7,5,False,46617.0
2008,Mississippi State,SEC,4,8,False,53953.0
2008,Pennsylvania,Ivy,6,4,False,
2008,William & Mary,CAA,7,4,False,56694.0
2008,Tennessee,SEC,5,7,False,89944.58333333333
2008,West Virginia,Big East,9,4,True,53325.083333333336
2008,Winston-Salem,FCS Independents,3,8,False,
2008,Miami,ACC,7,6,True,53647.75
2008,Air Force,Mountain West,8,5,True,32452.666666666668
2008,Illinois,Big Ten,5,7,False,65194.333333333336
2008,Central Arkansas,Southland,3,1,False,20646.0
2008,Cincinnati,Big East,11,3,True,38510.230769230766
2008,Western Michigan,Mid-American,9,4,True,24798.416666666668
2008,Stony Brook,Big South,5,6,False,
2008,Presbyterian,FCS Independents,4,8,False,
2008,Florida A&M,MEAC,9,3,False,
2008,Mississippi Valley State,SWAC,3,8,False,
2008,Nicholls,Southland,0,2,False,22167.0
2008,Eastern Kentucky,OVC,8,4,False,22706.5
2008,St. Francis (PA),NEC,0,11,False,
2008,Cal Poly,Great West,4,3,False,53780.0
2008,Lehigh,Patriot,5,6,False,
2008,Massachusetts,CAA,7,5,False,53190.0
2008,Washington,Pac-10,0,12,False,60195.5
2008,New Mexico State,Western Athletic,3,9,False,25652.083333333332
2008,Arizona State,Pac-10,5,7,False,62495.0
2008,Northwestern State,Southland,2,1,False,36258.0
2008,Notre Dame,FBS Independents,7,6,True,74849.5
2008,Louisiana Tech,Western Athletic,8,5,True,22067.833333333332
2008,UCF,Conference USA,4,8,False,35424.0
2008,Arkansas State,Sun Belt,6,6,False,30625.666666666668
2008,Baylor,Big 12,4,8,False,44876.166666666664
2008,Bowling Green,Mid-American,6,6,False,19490.0
2008,Norfolk State,MEAC,5,7,False,69118.0
2008,Elon,Southern,8,4,False,
2008,Dayton,Pioneer,9,3,False,
2008,Wyoming,Mountain West,4,8,False,30682.75
2008,Northern Iowa,MVFC,11,2,False,64108.0
2008,Marshall,Conference USA,4,8,False,32819.583333333336
2008,Iowa State,Big 12,2,10,False,45474.583333333336
2008,Hofstra,CAA,4,8,False,37583.0
2008,Clemson,ACC,7,6,True,68745.0
2008,Boise State,Western Athletic,12,1,True,30792.583333333332
2008,Rutgers,Big East,8,5,True,43694.416666666664
2008,North Texas,Sun Belt,1,11,False,24930.333333333332
2008,Morgan State,MEAC,6,6,False,42411.0
2008,Army,FBS Independents,3,9,False,35559.5
2008,South Florida,Big East,8,5,True,44902.083333333336
2008,Missouri State,MVFC,4,7,False,43388.0
2008,Drake,Pioneer,6,5,False,
2008,UNLV,Mountain West,5,7,False,29417.75
2008,Texas State,Southland,3,2,False,22218.0
2008,Columbia,Ivy,2,8,False,
2008,VMI,Big South,4,7,False,19938.0
2008,UAlbany,NEC,8,3,False,
2008,TCU,Mountain West,11,2,True,34909.333333333336
2008,Navy,FBS Independents,8,5,True,38249.666666666664
2008,Pittsburgh,Big East,9,4,True,47280.583333333336
2008,East Carolina,Conference USA,9,5,True,40344.0
2008,Cornell,Ivy,4,6,False,
2008,Samford,Southern,6,5,False,52780.0
2008,Toledo,Mid-American,3,9,False,26806.166666666668
2008,Wofford,Southern,9,3,False,76599.0
2008,UConn,Big East,8,5,True,39016.583333333336
2008,Davidson,Pioneer,4,7,False,
2008,Iowa,Big Ten,9,4,True,64950.166666666664
2008,Stephen F. Austin,Southland,1,3,False,27074.0
2008,Kent State,Mid-American,4,8,False,15911.583333333334
2008,Texas,Big 12,12,1,True,78391.33333333333
2008,Alcorn State,SWAC,2,10,False,16739.5
2008,Alabama State,SWAC,3,8,False,26414.0
2008,Akron,Mid-American,5,7,False,22617.166666666668
2008,Indiana State,MVFC,0,12,False,19215.0
2008,Penn State,Big Ten,11,2,True,86423.41666666667
2008,Utah,Mountain West,13,0,True,42087.5
2008,Louisville,Big East,5,7,False,39750.75
2008,Weber State,Big Sky,10,3,False,42281.5
2008,Campbell,Pioneer,1,10,False,
2008,Valparaiso,Pioneer,3,8,False,
2008,South Carolina State,MEAC,10,3,False,60063.0
2008,Michigan,Big Ten,3,9,False,97545.66666666667
2008,Florida Atlantic,Sun Belt,7,6,True,29225.75
2008,North Dakota State,MVFC,6,5,False,19156.0
2008,Minnesota,Big Ten,7,6,True,55781.416666666664
2008,South Dakota,Great West,1,2,False,
2008,Fordham,Patriot,5,6,False,
2008,Temple,Mid-American,5,7,False,25353.333333333332
2008,Princeton,Ivy,4,6,False,
2008,Arkansas,SEC,5,7,False,70331.75
2008,Prairie View A&M,SWAC,9,1,False,
2008,Howard,MEAC,1,10,False,
2008,UT Martin,OVC,8,4,False,66711.5
2008,Florida State,ACC,9,4,True,68338.83333333333
2008,Middle Tennessee,Sun Belt,5,7,False,26216.0
2008,New Mexico,Mountain West,4,8,False,29864.916666666668
2008,Wagner,NEC,3,8,False,
2008,Stanford,Pac-10,5,7,False,49334.083333333336
2008,UAB,Conference USA,4,8,False,29873.416666666668
2008,UTEP,Conference USA,5,7,False,26248.083333333332
2008,Southern,SWAC,6,5,False,26555.0
2008,Colorado State,Mountain West,7,6,True,31602.833333333332
2009,Auburn,SEC,8,5,True,0.0
2009,UAB,Conference USA,5,7,False,0.0
2009,Arkansas,SEC,8,5,True,0.0
2009,Arizona State,Pac-10,4,8,False,0.0
2009,Arizona,Pac-10,8,5,True,0.0
2009,Cal Poly,Great West,4,7,False,0.0
2009,Sacramento State,Big Sky,5,6,False,0.0
2009,San Diego State,Mountain West,4,8,False,0.0
2009,San José State,Western Athletic,2,10,False,0.0
2009,Stanford,Pac-10,8,5,True,0.0
2009,California,Pac-10,8,5,True,0.0
2009,UCLA,Pac-10,7,6,True,0.0
2009,USC,Pac-10,9,4,True,0.0
2009,Colorado State,Mountain West,3,9,False,0.0
2009,Colorado,Big 12,3,9,False,0.0
2009,UConn,Big East,8,5,True,0.0
2009,Yale,Ivy,4,6,False,
2009,Georgetown,Patriot,0,11,False,
2009,Howard,MEAC,2,9,False,0.0
2009,Delaware,CAA,6,5,False,0.0
2009,Florida A&M,MEAC,8,3,False,0.0
2009,Florida State,ACC,7,6,True,0.0
2009,Jacksonville State,OVC,6,2,False,0.0
2009,Florida,SEC,13,1,True,0.0
2009,South Florida,Big East,8,5,True,0.0
2009,Georgia Tech,ACC,11,3,True,0.0
2009,Georgia,SEC,8,5,True,0.0
2009,Hawai'i,Western Athletic,6,7,False,0.0
2009,Iowa State,Big 12,7,6,True,0.0
2009,Boise State,Western Athletic,14,0,True,0.0
2009,Idaho,Western Athletic,8,5,True,0.0
2009,Northwestern,Big Ten,8,5,True,0.0
2009,Southern Illinois,MVFC,11,2,False,0.0
2009,Indiana,Big Ten,4,8,False,0.0
2009,Notre Dame,FBS Independents,6,6,False,0.0
2009,Murray State,OVC,1,6,False,0.0
2009,Kentucky,SEC,7,6,True,0.0
2009,Louisville,Big East,4,8,False,0.0
2009,Western Kentucky,Sun Belt,0,12,False,0.0
2009,LSU,SEC,9,4,True,0.0
2009,Boston College,ACC,8,5,True,0.0
2009,Holy Cross,Patriot,9,3,False,
2009,Harvard,Ivy,7,3,False,
2009,Northeastern,CAA,3,8,False,0.0
2009,Massachusetts,CAA,5,6,False,0.0
2009,Towson,CAA,2,9,False,0.0
2009,Maryland,ACC,2,10,False,0.0
2009,Michigan State,Big Ten,6,7,True,0.0
2009,Michigan,Big Ten,5,7,False,0.0
2009,Minnesota,Big Ten,6,7,True,0.0
2009,Missouri,Big 12,8,5,True,0.0
2009,Ole Miss,SEC,9,4,True,0.0
2009,Montana State,Big Sky,7,4,False,0.0
2009,Montana,Big Sky,13,0,False,
